id,area,type,cell,safe,spk_youngest,reg_voter,gender,rwdirusa,rwdiril,rwdirlocal,qlife,gen14_vote,gen14_poll,gen14_likelyvoter,gen14_enthus,gen14_house,gen14_housecol,gen14_house_other,gen14_gov,gen14_gov_col,gen14_gov_other,gen14_ussen,gen14_ussen_col,gen14_ussen_other,gen14_voter,gen14_victim,gen14_minwage,gen14_insbc,gen14_miltax,redist_neutral,redist_commis,cf_lim_judg,cf_pub_judg,app_teapar,vote_teapar,ed_hscivics,ed_hscom,ed_mscom,gun_rts1,gun_rts2,gun_own,gun_concealsafe,gun_85percent,gun_bigmin,fix_deficit_il14b,tax_temp_inc,cops_makeup,cops_protect,cops_pro1,cops_rate,cops_rate1,cops_match,cops_mat1,cops_respond,cops_resp1,cops_mil,abort_leg,lg_coup_rts,betteroff_now,beteroff_1yr,news_often,education,ideo_leans,ideology,party_leans,partyaff,employ_time,employ_type,retired_type,relig_often,relig_1,relig_2,religion,born_again1,born_again,zip,age_cat,birth_yr,rac_eth,rec_eth_other,neighborhood1,neighborhood,hh_inc,male,female
72779,2,1, , ,1,1,1,2,2,2,3,1,1,1,8,4,2, ,1,1, ,1,1, ,1,2,2,1,1,2,2,1,1,8,4,1,1,2, ,2,2,1,1,1,2,3,2,2,1,1,1,2,1,1,1,2,3,1,3,2,1,3,4,3,5,3,3, ,1,2,1, ,1,5,2,60401,9,1953,1, ,5,5,6,1,0
77992,2,1, , ,1,1,2,2,2,2,3,1,1,1,1,4,2, ,1,1, ,1,1, ,4,2,2,4,4,1,1,3,3,1,2,1,2,2,1, ,1,1,1,1,2,4,2,1,1,1,1,2,1,1,1,2,2,2,3,3,1,5,4,3,5,3,1,1, ,3,1, ,1,5,2,60430,8,1959,1, ,2,2,4,0,1
74083,2,1, , ,1,1,2,2,2,1,2,1,1,1,2,1,1, ,3,2, ,3,2, ,2,1,1,1,1,1,1,1,1,4,5,1,1,1, ,2,2,2,1,1,3,1,9,2,1,1,1,1,1,1,1,1,2,2,3,3,1,6,2,1,3,1,1,2, ,3,1, ,1,5,2,60561,11,1940,1, ,5,5,7,0,1
74868,2,1, , ,1,1,2,9,2,2,3,1,2,2,2,1,1, ,3,2, ,3,2, ,1,9,2,2,9,2,9,2,9,8,4,2,9,3, ,2,2,2,1,2,3,9,2,3,2,9,9,9,9,9,9,2,2,2,3,1,2,3,3,2,1,1,2,4, ,3,1, ,1,2,1,60645,7,1963,2, ,4,4,9,0,1
78956,3,1, , ,1,1,1,2,2,2,5,1,1,1,1,3,2, ,1,1, ,1,1, ,4,1,4,4,4,1,2,4,1,1,1,2,1,1,2, ,2,2,1,1,3,4,1,1,1,1,1,1,1,1,1,1,2,3,2,2,1,6,4,3,7,3,3, ,4,1,1, ,1,3,1,61379,11,1942,1, ,5,5,7,1,0
72115,1,1, , ,1,1,2,1,9,9,3,1,2,2,2,1,1, ,3,2, ,3,2, ,1,2,1,1,1,3,4,1,4,4,5,9,9,4, ,2,2,1,9,3,9,4,2,3,2,3,2,9,9,3,2,2,1,1,3,3,1,3,2,1,1,1,1,1, ,3,1, ,1,5,2,60610,14,9999,2, ,5,5,5,0,1
73414,1,1, , ,1,1,2,2,2,2,5,1,1,1,2,1,1, ,3,2, ,3,2, ,1,1,1,9,1,1,1,2,2,4,5,9,2,9,9, ,9,2,9,2,9,4,2,4,2,4,2,9,9,2,1,2,1,9,3,3,1,3,1,1,1,1,3, ,3,1,1, ,1,2,1,60612,12,1937,2, ,1,1,1,0,1
75585,1,1, , ,1,1,2,2,2,1,3,1,1,1,1,1,1, ,1,1, ,3,2, ,1,2,1,1,2,2,1,2,3,4,5,1,1,1,1, ,1,1,1,4,2,3,2,1,1,2,1,9,9,1,1,1,1,1,3,3,1,6,3,2,6,3,1,1, ,4, ,3,3, , ,60610,7,1961,1, ,5,5,7,0,1
54838,2,2,1,1, ,1,1,2,1,1,1,2,3,2,2,1,1, ,3,2, ,3,2, ,1,1,2,1,1,2,2,1,3,4,5,1,3,4, ,2,2,8,1,3,2,2,1,2,1,9,9,1,1,1,1,2,1,1,3,3,4,5,1,1,3,1,1,1, ,4, ,1,1,5,2,60061,1,1991,1, ,5,5,6,1,0
74718,3,1, , ,1,1,1,2,2,9,3,1,1,1,9,9,9, ,1,1, ,1,1, ,1,9,9,9,3,9,9,9,3,8,3,3,4,4,1, ,1,1,1,1,2,4,2,3,2,3,2,9,9,9,9,2,3,9,3,3,4,9,4,3,6,3,9, , ,1,1, ,1,2,1,62080,14,9999,9, ,5,5,9,1,0
75628,3,1, , ,1,1,2,2,2,1,2,1,3,2,2,1,1, ,1,1, ,1,1, ,1,1,3,1,1,4,4,1,4,8,5,4,1,1,1, ,1,2,2,4,2,4,2,2,1,2,1,5,3,1,1,1,1,1,3,3,1,3,1,1,1,1,3, ,1,5, ,1,1,2,1,61615,8,1956,1, ,5,5,1,0,1
77341,3,1, , ,1,1,2,2,2,2,2,1,1,1,2,4,2, ,1,1, ,1,1, ,2,3,3,2,3,3,3,2,3,2,1,2,3,3,1, ,1,1,1,9,2,9,2,3,2,4,2,1,1,1,1,9,3,2,3,3,3,3,5,3,7,3,3, ,2,1,1, ,1,1,1,62934,10,1946,1, ,5,5,4,0,1
73864,3,1, , ,1,1,2,2,2,2,5,1,1,1,2,1,1, ,3,2, ,3,2, ,4,3,1,1,1,3,1,2,2,4,5,1,1,1, ,2,2,2,1,2,9,2,1,2,1,9,9,2,1,9,9,2,1,1,2,2,1,6,2,1,2,1,2,3, ,3,2, ,2, , ,61032,10,1947,1, ,5,5,4,0,1
75626,3,1, , ,1,1,1,1,2,1,3,1,1,1,1,1,1, ,3,2, ,3,2, ,2,2,2,2,2,2,2,2,2,4,5,1,1,1,2, ,2,2,1,2,3,2,1,1,1,1,1,4,3,1,1,1,1,1,3,3,1,5,2,1,1,1,3, ,3,5, ,3,3, , ,61114,10,1948,1, ,5,5,5,1,0
74287,2,1, , ,1,1,2,2,2,2,4,1,1,1,2,9,9, ,3,2, ,3,2, ,2,2,1,2,2,2,2,2,4,8,2,1,1,1, ,1,1,1,1,3,3,4,2,3,2,1,1,1,1,2,1,1,3,2,2,2,4,2,3,2,3,1,4, , ,4, ,1,1,5,2,60609,8,1956,1, ,5,5,1,0,1
75121,2,1, , ,1,1,2,2,2,1,1,1,1,1,1,3,2, ,1,1, ,1,1, ,3,9,4,3,4,2,1,9,9,8,9,2,9,9,1, ,1,2,2,3,3,4,2,1,1,1,1,9,9,2,1,2,1,1,3,3,1,5,3,2,5,3,3, ,2,1,1, ,1,5,2,60005,12,1937,1, ,9,9,5,0,1
76193,2,1, , ,1,1,2,1,1,1,3,1,1,1,1,1,1, ,3,2, ,3,2, ,9,9,2,2,2,9,9,9,2,3,3,2,3,4, ,1,1,2,2,2,3,3,2,5,2,4,2,4,3,5,3,2,1,2,3,1,1,3,1,1,1,1,1,9, ,1,1, ,1,5,2,60617,8,1956,2, ,2,2,9,0,1
67267,2,1, , ,1,1,2,2,2,2,1,1,1,1,2,2,1, ,9,9, ,3,2, ,1,1,2,2,2,1,1,2,1,4,5,2,3,3, ,2,2,2,1,3,3,3,2,2,1,3,2,4,3,4,3,2,2,1,3,3,3,6,2,1,2,1,2,2, ,5, ,1,1,5,2,60643,9,1952,1, ,6,6,5,0,1
75328,2,1, , ,1,1,1,2,2,1,2,1,1,1,2,4,2, ,9,9, ,3,2, ,2,3,3,4,4,2,1,3,4,9,4,1,3,3, ,2,2,2,1,3,9,3,2,1,1,2,1,4,3,1,1,2,1,1,2,9,3,6,3,2,4,2,4, , ,5, ,1,1,5,2,60540,10,1949,1, ,5,5,7,1,0
74413,2,1, , ,1,1,2,1,1,1,2,1,1,1,1,1,1, ,3,2, ,3,2, ,1,1,2,1,1,1,4,1,4,4,5,3,1,4,2, ,2,2,1,1,2,9,1,2,1,2,1,2,1,2,1,2,1,1,3,3,1,6,2,1,4,2,3, ,1,3,8, ,8, , ,60443,9,1954,2, ,6,6,5,0,1
74907,1,2,1,1, ,1,1,2,2,2,5,1,1,1,2,3,2, ,3,2, ,3,2, ,1,1,1,1,4,1,1,1,1,4,5,1,1,4,2, ,2,2,1,4,2,1,1,5,2,3,2,5,3,2,1,1,2,2,3,2,1,3,3,2,5,3,2,4, ,5, ,2,2, , ,60613,4,1977,2, ,2,2,1,1,0
76059,1,2,1,1, ,1,1,2,2,1,2,2,2,2,2,9,9, ,6,3, ,6,3, ,1,9,1,1,2,1,1,1,2,4,5,1,1,1, ,1,1,8,1,1,2,3,1,1,1,1,1,1,1,3,2,2,2,1,1,2,3,3,2,1,4,2,1,1, ,3,8, ,8, , ,60302,4,1976,1, ,5,5,5,1,0
71270,2,2,1,1, ,1,1,1,9,2,3,1,1,1,8,1,1, ,4,2, ,1,1, ,1,1,1,2,2,2,2,2,1,4,5,1,1,1,2, ,2,2,1,3,2,3,1,3,2,2,1,2,1,2,1,2,1,1,1,1,1,5,3,2,3,1,1,3, ,1,1, ,1,5,2,60619,4,1977,2, ,1,1,7,1,0
72785,2,2,1,1, ,1,2,1,1,1,3,2,2,2,2,9,9, ,9,9, ,9,9, ,2,2,3,3,2,2,3,3,2,8,3,2,9,3,2, ,2,8,1,3,3,3,2,2,1,3,2,9,9,2,1,1,2,1,2,3,3,3,9,9,9,9,1,1, ,4, ,1,1,5,2,60634,1,1993,1, ,5,5,3,0,1
71130,2,1, , ,1,1,1,2,2,1,3,2,2,2,2,8,8,INDEPENDENT,9,9, ,3,2, ,1,1,1,2,1,2,9,1,2,4,5,4,1,1, ,2,2,2,2,1,2,4,1,2,1,2,1,5,3,2,1,2,9,1,2,1,1,4,4,3,8,8,2,1, ,4, ,1,1,5,2,60107,8,1956,2, ,6,6,9,1,0
71989,2,1, , ,1,1,2,1,1,1,2,1,2,2,1,9,9, ,9,9, ,9,9, ,1,1,1,2,1,2,2,1,2,9,9,1,2,2, ,2,2,2,1,1,2,3,2,3,2,2,1,9,9,2,1,2,3,1,3,3,1,6,2,1,3,1,3, ,3,4, ,1,1,5,2,60631,7,1961,1, ,5,5,8,0,1
73236,2,1, , ,1,1,1,9,9,9,2,1,1,1,2,1,1, ,3,2, ,3,2, ,1,1,1,1,1,1,1,1,2,2,5,1,1,1,1, ,1,1,2,3,3,2,1,2,1,2,1,1,1,1,1,2,1,1,2,2,1,1,2,1,3,1,1,4, ,4, ,2,2, , ,60613,10,1945,1, ,5,5,1,1,0
78660,2,1, , ,1,1,2,2,2,1,2,1,1,1,1,4,2, ,1,1, ,1,1, ,1,9,4,3,2,2,2,2,3,2,2,2,2,2,2, ,2,2,1,2,2,3,2,1,1,1,1,1,1,1,1,2,2,2,3,3,3,2,4,3,6,3,3, ,1,1,1, ,1,5,2,60047,11,1944,1, ,5,5,6,0,1
76334,2,1, , ,1,1,1,2,2,1,3,1,1,1,1,4,2, ,1,1, ,1,1, ,4,4,4,2,4,3,1,1,2,8,5,1,3,4, ,1,1,1,1,1,2,4,2,2,1,1,1,1,1,1,1,1,2,2,2,2,3,6,4,3,5,3,1,2, ,2,1, ,1,5,2,60030,7,1964,1, ,5,5,7,1,0
77374,2,1, , ,1,1,1,2,2,2,2,1,1,1,1,4,2, ,1,1, ,1,1, ,9,2,1,4,1,2,3,2,2,8,2,2,1,3, ,1,1,8,1,1,2,4,1,1,1,1,1,2,1,1,1,2,3,3,3,1,1,5,5,3,7,3,4, , ,1,1, ,1,2,1,60471,14,9999,9, ,1,1,3,1,0
71250,2,1, , ,1,1,1,1,2,1,2,1,1,1,8,4,2, ,3,2, ,3,2, ,2,3,2,3,1,2,2,2,2,8,5,1,1,1,1, ,1,1,1,1,3,3,1,2,1,2,1,4,3,4,3,1,2,1,3,3,2,2,3,2,3,1,3, ,3,5, ,1,1,5,2,60660,11,1944,1, ,6,6,4,1,0
71950,2,1, , ,1,1,2,2,2,2,2,1,1,1,1,4,2, ,1,1, ,1,1, ,3,2,3,4,3,2,1,3,3,1,2,1,2,2, ,1,1,1,1,2,3,4,2,1,1,1,1,2,1,1,1,2,2,2,3,1,3,4,5,3,6,3,4, , ,1,1, ,1,4,1,60148,7,1960,1, ,5,5,5,0,1
72643,2,1, , ,1,1,1,1,2,2,3,1,1,1,2,4,2, ,1,1, ,1,1, ,2,2,1,2,1,1,1,1,2,8,4,3,3,3, ,2,2,2,1,1,3,4,2,1,1,1,1,5,3,1,1,1,2,1,3,3,1,2,5,3,5,3,3, ,3,5, ,1,1,5,2,60630,13,1929,1, ,5,5,4,1,0
75415,2,1, , ,1,1,2,1,1,2,2,1,1,1,1,1,1, ,3,2, ,3,2, ,4,4,1,4,4,4,4,4,4,4,2,4,4,4,2, ,2,2,1,1,3,4,2,1,1,1,1,5,3,1,1,1,1,3,3,1,1,9,5,3,1,1,2,9, ,3,1, ,1,2,1,60644,12,1935,2, ,1,1,6,0,1
78336,2,1, , ,1,1,2,1,1,1,1,1,1,1,1,1,1, ,3,2, ,3,2, ,1,2,1,1,1,2,2,1,1,4,5,2,1,3, ,2,2,2,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,3,3,4,3,2,1,1,1,1,1, ,1,1, ,1,5,2,60123,7,1963,1, ,5,5,6,0,1
78747,2,1, , ,1,1,1,2,2,1,2,1,1,1,2,3,2, ,9,9, ,1,1, ,4,1,1,3,2,1,2,1,4,9,9,1,1,1,2, ,2,2,1,2,3,3,2,1,1,2,1,1,1,1,1,2,3,3,3,2,1,6,4,3,7,3,3, ,1,1,1, ,1,1,1,60004,9,1950,1, ,5,5,9,1,0
78243,1,1, , ,1,1,2,9,9,9,3,1,1,1,9,9,9, ,9,9, ,9,9, ,2,9,1,9,2,9,9,9,9,8,9,9,1,1, ,9,9,9,9,9,2,1,2,9,9,9,9,1,1,2,1,2,9,9,3,1,3,3,9,9,9,9,1,4, ,9, ,1,1,5,2,60616,8,1959,2, ,2,2,3,0,1
300495,3,2,1,1, ,1,1,9,9,9,3,1,1,1,8,4,2, ,1,1, ,5,3, ,1,4,1,1,4,1,1,4,4,8,9,1,1,1, ,2,2,1,1,1,1,4,1,4,2,4,2,5,3,1,1,1,2,1,1,1,2,2,4,3,6,3,1,4, ,4, ,2,2, , ,61109,4,1977,4, ,5,5,4,1,0
300732,1,2,1,1, ,1,1,9,9,1,2,1,1,1,8,9,9, ,3,2, ,3,2, ,1,9,1,1,9,9,9,9,9,8,3,1,1,1,2, ,2,2,1,1,9,9,1,3,2,1,1,3,2,1,1,1,9,1,3,1,3,1,3,2,1,1,3, ,1,1,2, ,2, , ,60708,13,1913,4, ,3,3,9,1,0
79611,2,1, , ,1,1,1,1,2,1,3,1,1,1,1,9,9, ,1,1, ,3,2, ,1,1,2,4,2,2,1,2,2,4,5,1,2,2, ,2,2,2,1,1,3,2,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,3,4,3,4,2,1,1, ,4, ,1,1,5,2,60513,8,1956,1, ,5,5,4,1,0
71918,2,1, , ,1,1,2,2,2,2,2,1,1,1,2,4,2, ,1,1, ,1,1, ,2,2,1,4,3,2,4,2,3,2,2,1,1,1,1, ,1,8,2,2,3,4,9,1,1,1,1,1,1,1,1,2,1,2,3,3,3,6,4,3,7,3,2,4, ,1,1, ,1,5,2,60010,11,1944,1, ,5,5,3,0,1
82982,2,1, , ,1,1,1,2,2,1,3,1,2,2,1,4,2, ,1,1, ,1,1, ,1,1,2,4,4,2,2,2,2,3,2,2,2,2, ,2,2,8,1,1,3,4,2,1,1,1,1,2,1,1,1,2,2,1,3,3,1,5,4,3,7,3,1,4, ,4, ,1,1,5,2,60521,4,1979,1, ,5,5,9,1,0
70255,2,1, , ,1,1,1,1,1,2,4,1,1,1,8,1,1, ,3,2, ,3,2, ,4,3,1,4,4,3,9,3,2,4,5,4,4,4, ,2,2,2,1,1,2,4,2,1,1,1,1,5,3,1,1,2,2,3,2,3,1,2,2,1,1,1,3, ,1,1,1, ,1,8, ,60621,12,1938,8,BELIZIAN AMERICAN,1,1,9,1,0
85683,2,1, , ,1,1,2,2,2,2,4,1,1,1,1,2,1, ,3,2, ,3,2, ,1,1,1,2,1,2,2,2,4,4,5,2,1,3,2, ,2,8,2,1,2,4,2,2,1,2,1,1,1,1,1,1,2,3,3,3,1,2,4,3,2,1,1,2, ,2,1, ,1,2,1,60064,6,1968,1, ,1,1,5,0,1
86777,2,1, , ,1,1,2,1,1,1,2,1,1,1,2,1,1, ,3,2, ,3,2, ,9,3,9,3,2,9,2,1,3,4,5,2,3,3,2, ,2,2,1,2,3,2,1,2,1,2,1,1,1,1,1,2,2,2,3,3,1,6,3,2,1,1,3, ,3,4, ,1,1,5,2,60449,10,1947,1, ,5,5,5,0,1
81625,2,1, , ,1,1,1,9,2,2,2,1,1,1,1,2,1, ,3,2, ,3,2, ,1,2,2,3,2,1,1,1,4,4,5,3,2,2, ,9,9,8,1,3,1,1,2,2,1,2,1,1,1,1,1,2,1,1,3,3,1,5,3,2,3,1,1,3, ,3,1, ,1,5,2,60439,7,1960,1, ,5,5,5,1,0
83016,2,1, , ,1,1,2,2,2,1,2,1,1,1,8,4,2, ,1,1, ,5,3, ,2,1,4,1,3,2,2,4,4,1,1,3,3,3,1, ,1,1,2,4,2,4,1,2,1,9,9,9,9,9,9,2,1,1,1,3,4,5,4,3,7,3,1,1, ,5, ,1,1,5,2,60565,4,1976,1, ,9,9,7,0,1
85974,2,1, , ,1,1,2,2,2,1,2,1,1,1,1,4,2, ,1,1, ,2,1, ,1,1,4,4,1,1,2,2,3,2,3,1,1,1, ,2,2,2,1,1,2,4,2,1,1,1,1,2,1,2,1,2,2,1,3,3,4,3,4,3,7,3,3, ,4,1,1, ,1,5,2,60526,13,1930,1, ,5,5,6,0,1
79709,1,1, , ,1,1,1,2,2,2,3,1,3,2,1,4,2, ,1,1, ,9,9, ,2,9,4,4,4,3,4,3,3,1,1,2,3,3, ,1,1,1,1,9,3,4,2,3,2,9,9,9,9,9,9,2,2,2,2,2,3,5,5,3,4,2,1,1, ,4, ,1,1,2,1,60629,4,1979,1, ,3,3,5,1,0
81786,1,1, , ,1,1,2,1,9,1,2,1,1,1,1,1,1, ,3,2, ,3,2, ,1,9,1,1,1,1,1,1,1,4,5,2,2,2,2, ,2,2,1,1,2,1,2,2,1,2,1,4,3,2,1,2,1,1,3,3,1,6,1,1,3,1,4, , ,3,2, ,2, , ,60611,12,1935,1, ,5,5,9,0,1
81331,1,1, , ,1,1,2,2,2,1,2,1,1,1,2,1,1, ,3,2, ,3,2, ,1,3,2,1,3,1,2,2,3,4,5,1,1,1, ,2,2,8,2,2,3,2,1,2,1,9,9,9,9,4,3,2,1,1,3,3,4,6,2,1,2,1,1,1, ,4, ,1,1,5,2,60614,4,1978,1, ,5,5,7,0,1
84089,1,1, , ,1,1,2,1,1,1,1,3,3,2,2,1,1, ,1,1, ,5,3, ,2,4,2,1,1,3,2,2,2,8,2,2,2,2,1, ,1,2,1,3,1,1,2,1,1,1,1,2,1,2,1,2,3,3,1,1,3,5,1,1,7,3,3, ,9,9, ,1,1,5,2,60608,1,1994,4, ,2,2,5,0,1
80180,1,1, , ,1,1,1,2,2,1,1,2,1,2,1,1,1, ,5,3, ,3,2, ,1,2,2,2,2,1,1,1,2,1,1,1,1,2,2, ,2,2,1,2,1,2,2,3,2,2,1,2,1,3,2,1,2,3,2,1,2,2,5,3,2,1,2,2, ,2,1, ,1,5,2,60626,8,1959,5, ,1,1,2,1,0
81364,1,1, , ,1,1,2,1,1,1,2,1,2,2,1,1,1, ,3,2, ,3,2, ,3,3,1,2,1,2,3,2,3,4,5,1,2,2,2, ,2,2,2,2,3,3,2,3,2,2,1,3,2,4,3,2,2,1,3,9,1,6,3,2,3,1,4, , ,1,2, ,2, , ,60606,9,1952,5, ,1,1,3,0,1
82444,1,1, , ,1,1,2,2,2,2,4,1,1,1,8,1,1, ,3,2, ,3,2, ,1,1,1,2,1,3,2,3,2,8,3,2,2,2,2, ,2,2,1,2,3,2,1,2,1,1,1,5,3,4,3,2,2,1,3,1,1,2,3,2,1,1,1,1, ,4, ,2,2, , ,60612,5,1972,2, ,1,1,2,0,1
84374,1,1, , ,1,1,1,2,9,9,2,2,3,2,2,9,9, ,5,3, ,3,2, ,2,3,3,2,3,1,1,1,1,8,4,2,1,1, ,1,1,8,2,2,2,3,1,2,1,3,2,3,2,3,2,2,1,1,1,1,4,5,3,2,3,1,1,4, ,5, ,1,1,5,2,60610,5,1973,4, ,4,4,7,1,0
85390,1,1, , ,1,1,1,2,2,2,2,1,1,1,2,9,9, ,9,9, ,9,9, ,1,9,2,1,3,2,2,1,2,8,3,2,1,1,2, ,2,8,1,9,2,4,2,2,1,3,2,2,1,2,1,2,2,1,3,3,2,6,4,3,4,2,1,2, ,3,1, ,1,5,2,60611,8,1957,1, ,5,5,7,1,0
86215,1,1, , ,1,1,2,1,1,2,3,1,3,2,1,1,1, ,3,2, ,5,3, ,1,1,1,1,2,2,1,1,3,3,5,2,2,3, ,2,2,8,1,3,3,2,1,4,2,4,2,2,1,5,3,2,2,1,3,3,2,5,2,1,3,1,2,1, ,1,1, ,1,5,2,60611,1,1991,5, ,5,5,4,0,1
86818,1,1, , ,1,1,1,2,2,1,2,1,1,1,1,4,2, ,1,1, ,1,1, ,3,1,1,3,2,2,1,1,1,4,4,1,1,1, ,2,2,2,1,1,1,3,1,2,1,2,1,1,1,1,1,1,2,2,3,1,1,5,3,2,4,2,1,3, ,1,1, ,1,5,2,60610,10,1948,1, ,5,5,7,1,0
79499,2,1, , ,1,1,1,2,2,1,3,1,1,1,1,4,2, ,1,1, ,1,1, ,2,2,3,4,3,3,2,2,2,1,1,2,4,4, ,1,1,1,2,2,3,4,1,2,1,9,9,1,1,1,1,1,3,2,2,3,4,2,5,3,5,3,3, ,4,3,1, ,1,4,1,60448,11,1944,1, ,5,5,5,1,0
81590,2,1, , ,1,1,2,2,2,2,3,1,1,1,1,2,1, ,2,1, ,3,2, ,1,1,1,2,2,2,1,2,2,4,5,2,2,2, ,2,2,2,1,2,2,1,1,3,2,2,1,9,9,4,3,2,1,1,3,3,1,6,2,1,4,2,3, ,3,4, ,1,1,5,2,60634,11,1944,1, ,5,5,9,0,1
82832,2,1, , ,1,1,2,2,2,1,2,1,1,1,1,4,2, ,1,1, ,1,1, ,3,1,3,3,3,3,3,3,3,2,2,1,4,4,1, ,1,2,1,2,2,3,1,1,1,1,1,9,9,1,1,2,3,2,3,3,1,3,5,3,5,3,3, ,3,1,1, ,1,2,1,60119,12,1939,1, ,5,5,5,0,1
84559,2,1, , ,1,1,1,2,2,2,2,1,1,1,1,4,2, ,1,1, ,1,1, ,3,3,3,4,3,1,1,4,2,1,1,1,1,1,1, ,1,1,1,2,3,3,2,1,1,1,1,4,3,1,1,2,2,3,2,3,1,6,5,3,7,3,2,4, ,1,1, ,1,3,1,60160,6,1966,1, ,4,4,6,1,0
85160,2,1, , ,1,1,1,2,2,2,3,1,1,1,1,4,2, ,1,1, ,5,3, ,2,2,2,3,2,3,2,2,2,8,5,1,1,1, ,1,1,2,1,2,2,3,1,4,2,2,1,1,1,1,1,2,2,2,3,3,2,4,4,3,5,3,3, ,9,1,1, ,1,5,2,60491,13,1930,1, ,5,5,2,1,0
80855,1,1, , ,1,1,1,2,2,1,3,1,1,1,1,4,2, ,1,1, ,1,1, ,3,2,2,4,4,3,2,3,4,8,3,1,2,3, ,2,2,8,2,3,2,4,2,1,1,1,1,2,1,2,1,1,3,2,3,2,1,6,4,3,6,3,1,3, ,1,1, ,1,5,2,60605,11,1941,1, ,4,4,4,1,0
82053,3,1, , ,1,1,1,9,1,2,1,1,1,1,1,1,1, ,3,2, ,3,2, ,3,9,2,2,2,2,2,9,9,4,5,1,1,9, ,2,2,2,2,3,2,2,1,4,2,3,2,5,3,4,3,2,1,1,3,3,1,5,3,2,4,2,3, ,4,5, ,2,2, , ,62901,8,1955,1, ,2,2,3,1,0
84269,3,1, , ,1,1,2,2,2,2,5,1,1,1,1,4,2, ,1,1, ,1,1, ,9,2,2,2,2,3,9,9,9,9,5,9,1,1, ,1,1,9,9,9,2,9,2,1,1,1,1,1,1,1,1,1,1,1,9,2,4,2,1,1,4,2,3, ,9,5, ,1,1,5,2,62095,10,1949,1, ,2,2,1,0,1
86052,3,1, , ,1,1,1,2,9,2,5,9,1,2,2,1,1, ,9,9, ,9,9, ,9,9,1,1,1,1,2,2,4,8,9,1,2,2, ,9,9,2,1,1,3,1,2,3,2,3,2,5,3,2,1,9,1,1,2,3,1,2,3,2,9,9,3, ,9,9, ,1,1,8, ,62048,9,1954,1, ,5,5,4,1,0
82389,2,1, , ,1,1,1,2,2,2,1,1,1,1,8,4,2, ,1,1, ,1,1, ,1,2,3,2,4,2,4,4,4,1,1,1,2,4, ,1,1,1,2,4,3,4,2,1,1,1,1,2,1,1,1,1,1,2,2,3,1,5,4,3,6,3,3, ,1,1,1, ,1,5,2,60516,10,1946,1, ,6,6,9,1,0
80795,1,1, , ,1,1,1,1,2,1,1,1,1,1,1,1,1, ,1,1, ,1,1, ,1,2,1,1,1,1,1,1,4,4,4,1,2,9, ,2,2,2,1,1,3,1,9,3,2,2,1,1,1,2,1,2,1,2,3,1,2,4,4,3,5,3,3, ,1,1,1, ,1,1,1,60605,4,1977,1, ,1,1,1,1,0
81623,1,1, , ,1,1,1,1,2,1,2,1,1,1,1,2,1, ,2,1, ,1,1, ,2,3,1,1,1,1,1,1,1,1,5,1,1,3,2, ,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,1,1,2,1,1,1,1,3, ,1,2,1, ,1,5,2,60614,7,1960,1, ,1,1,2,1,0
79784,2,1, , ,1,1,1,2,2,2,1,1,1,1,1,9,9, ,9,9, ,1,1, ,4,2,4,4,4,4,4,1,1,8,3,1,1,1,1, ,1,1,2,1,2,4,2,4,2,1,1,9,9,1,1,1,9,2,2,2,1,6,3,2,9,9,1,1, ,3,1, ,1,5,2,60631,8,1957,1, ,5,5,9,1,0
82888,2,1, , ,1,1,2,2,2,1,1,1,1,1,2,9,9, ,1,1, ,4,2, ,1,1,3,3,1,3,9,2,1,3,4,1,1,2,2, ,2,2,1,2,2,4,2,1,1,1,1,2,1,1,1,2,2,1,3,2,1,4,3,2,4,2,3, ,1,3,1, ,1,5,2,60532,10,1947,1, ,5,5,4,0,1
82051,2,1, , ,1,1,1,2,2,1,2,9,1,2,8,2,1, ,9,9, ,3,2, ,1,1,1,2,1,2,2,2,2,4,5,1,2,2,2, ,2,9,2,2,2,9,9,2,1,2,1,3,2,1,1,2,1,1,1,1,1,3,3,2,3,1,3, ,3,9, ,1,1,5,2,60525,11,1941,1, ,5,5,5,1,0
85332,2,1, , ,1,1,1,1,1,2,5,3,1,2,1,1,1, ,3,2, ,3,2, ,1,9,1,2,1,3,4,2,4,4,5,2,9,9, ,2,2,2,1,4,3,1,1,4,2,4,2,2,1,5,3,2,1,1,2,1,1,6,3,2,1,1,1,3, ,1,1, ,1,5,2,60426,8,1959,2, ,1,1,5,1,0
81959,1,1, , ,1,1,2,2,2,2,2,1,3,2,2,9,9, ,5,3, ,5,3, ,2,1,2,2,2,2,9,2,2,4,5,1,1,4,2, ,2,2,1,3,3,2,2,2,1,3,2,9,9,1,1,2,2,1,2,1,3,5,2,1,8,8,1,9, ,5, ,3,3, , ,60612,2,1988,1, ,4,4,6,0,1
85327,1,1, , ,1,1,2,1,2,2,2,2,1,2,8,1,1, ,9,9, ,9,9, ,2,2,2,2,2,2,2,2,2,4,5,2,2,2,2, ,2,2,1,3,2,9,1,2,1,1,1,2,1,2,1,2,1,1,1,1,1,5,2,1,2,1,2,1, ,5, ,1,1,5,2,60130,2,1989,1, ,2,2,9,0,1
