id,area,type,cell,safe,spk_youngest,reg_voter,gender,rwdirusa,rwdiril,rwdirlocal,qlife,gen14_vote,gen14_poll,gen14_likelyvoter,gen14_enthus,gen14_house,gen14_housecol,gen14_house_other,gen14_gov,gen14_gov_col,gen14_gov_other,gen14_ussen,gen14_ussen_col,gen14_ussen_other,gen14_voter,gen14_victim,gen14_minwage,gen14_insbc,tax_inc_mil,redist_neutral,redist_commis,cf_lim_judg,cf_pub_judg,app_teapar,vote_teapar,ed_hscivics,ed_hscom,ed_mscom,gun_rts1,gun_rts2,gun_own,gun_concealsafe,gun_85percent,gun_bigmin,fix_deficit_il,tax_inc_temp,cops_makeup,cops_protect,cops_pro1,cops_rate,cops_rate1,cops_match,cops_mat1,cops_respond,cops_resp1,cops_mil,abort_leg,lg_rights,betteroff_now,beteroff_1yr,news_often,education,ideo_leans,ideology,party_leans,party_aff1,employ_time,employ_type,retired_type,relig_often,relig_1,relig_2,religion,born_again1,born_again,zip,age_cat,birth_yr,rac_eth1,rec_eth_other,neighborhood1,neighborhood,hhinc1,male,female,Generation,hhinc,party_aff,rac_eth
072018,2,1, , ,1,1,1,3,2,3,5,1,3,2,2,9,9, ,5,3, ,5,3, ,3,3,9,1,1,1,2,1,2,2,2,2,1,2, ,1,1,1,2,2,2,2,1,1,1,1,1,2,1,1,1,2,2,2,2,2,2,3,3,2,4,2,3, ,4,4, ,1,1,5,2,60046,6,1967,6,PACIFIC ISLANDER,5,5,4,1,0,3,2,2,3
072779,2,1, , ,1,1,1,2,2,2,3,1,1,1,8,4,2, ,1,1, ,1,1, ,1,2,2,1,1,2,1,1,1,8,4,1,1,2, ,2,2,1,1,1,2,2,2,2,1,1,1,2,1,1,1,2,3,1,3,2,1,3,4,3,5,3,3, ,1,2,1, ,1,5,2,60401,9,1953,1, ,5,5,6,1,0,2,3,3,1
077992,2,1, , ,1,1,2,2,2,2,3,1,1,1,1,4,2, ,1,1, ,1,1, ,4,2,2,4,2,1,1,3,3,1,2,1,2,2,1, ,1,1,1,1,2,2,2,1,1,1,1,2,1,1,1,2,2,2,3,3,1,5,4,3,5,3,1,1, ,3,1, ,1,5,2,60430,8,1959,1, ,2,2,4,0,1,2,2,3,1
074083,2,1, , ,1,1,2,2,2,1,2,1,1,1,2,1,1, ,3,2, ,3,2, ,2,1,1,1,1,1,1,1,1,4,5,1,1,1, ,2,2,2,1,1,3,1,9,2,1,1,1,1,1,1,1,1,2,2,3,3,1,6,2,1,3,1,1,2, ,3,1, ,1,5,2,60561,11,1940,1, ,5,5,7,0,1,1,4,1,1
074868,2,1, , ,1,1,2,3,2,2,3,1,2,2,2,1,1, ,3,2, ,3,2, ,1,9,2,2,3,2,3,2,9,8,4,2,9,3, ,2,2,2,1,2,3,3,2,3,2,9,9,9,9,9,9,2,2,2,3,1,2,3,3,2,1,1,2,4, ,3,1, ,1,2,1,60645,7,1963,2, ,4,4,9,0,1,2,9,1,2
078956,3,1, , ,1,1,1,2,2,2,5,1,1,1,1,3,2, ,1,1, ,1,1, ,4,1,4,4,2,1,1,4,1,1,1,2,1,1,2, ,2,2,1,1,3,2,1,1,1,1,1,1,1,1,1,1,2,3,2,2,1,6,4,3,7,3,3, ,4,1,1, ,1,3,1,61379,11,1942,1, ,5,5,7,1,0,1,4,3,1
072115,1,1, , ,1,1,2,1,3,3,3,1,2,2,2,1,1, ,3,2, ,3,2, ,1,2,1,1,1,3,2,1,4,4,5,9,9,4, ,2,2,1,9,3,5,2,2,3,2,3,2,9,9,3,2,2,1,1,3,3,1,3,2,1,1,1,1,1, ,3,1, ,1,5,2,60610,14,0,2, ,5,5,5,0,1,0,2,1,2
073414,1,1, , ,1,1,2,2,2,2,5,1,1,1,2,1,1, ,3,2, ,3,2, ,1,1,1,9,1,1,1,2,2,4,5,9,2,9,9, ,9,2,9,2,5,2,2,4,2,4,2,9,9,2,1,2,1,4,3,3,1,3,1,1,1,1,3, ,3,1,1, ,1,2,1,60612,12,1937,2, ,1,1,1,0,1,1,1,1,2
075585,1,1, , ,1,1,2,2,2,1,3,1,1,1,1,1,1, ,1,1, ,3,2, ,1,2,1,1,1,2,1,2,3,4,5,1,1,1,1, ,1,1,1,4,2,2,2,1,1,2,1,9,9,1,1,1,1,1,3,3,1,6,3,2,6,3,1,1, ,4, ,3,3, , ,60610,7,1961,1, ,5,5,7,0,1,2,4,3,1
054838,2,2,1,1, ,1,1,2,1,1,1,2,3,2,2,1,1, ,3,2, ,3,2, ,1,1,2,1,1,2,1,1,3,4,5,1,3,4, ,2,2,8,1,3,2,1,1,2,1,9,9,1,1,1,1,2,1,1,3,3,4,5,1,1,3,1,1,1, ,4, ,1,1,5,2,60061,1,1991,1, ,5,5,6,1,0,4,3,1,1
074718,3,1, , ,1,1,1,2,2,3,3,1,1,1,9,9,9, ,1,1, ,1,1, ,1,9,9,9,2,9,3,9,3,8,3,3,4,4,1, ,1,1,1,1,2,2,2,3,2,3,2,9,9,9,9,2,3,4,3,3,4,7,4,3,6,3,9, , ,1,1, ,1,2,1,62080,14,0,7, ,5,5,9,1,0,0,9,3,7
075628,3,1, , ,1,1,2,2,2,1,2,1,3,2,2,1,1, ,1,1, ,1,1, ,1,1,3,1,1,4,2,1,4,8,5,4,1,1,1, ,1,2,2,4,2,2,2,2,1,2,1,5,3,1,1,1,1,1,3,3,1,3,1,1,1,1,3, ,1,5, ,1,1,2,1,61615,8,1956,1, ,5,5,1,0,1,2,1,1,1
077341,3,1, , ,1,1,2,2,2,2,2,1,1,1,2,4,2, ,1,1, ,1,1, ,2,3,3,2,2,3,2,2,3,2,1,2,3,3,1, ,1,1,1,9,2,3,2,3,2,4,2,1,1,1,1,9,3,2,3,3,3,3,5,3,7,3,3, ,2,1,1, ,1,1,1,62934,10,1946,1, ,5,5,4,0,1,1,2,3,1
073864,3,1, , ,1,1,2,2,2,2,5,1,1,1,2,1,1, ,3,2, ,3,2, ,4,3,1,1,1,3,1,2,2,4,5,1,1,1, ,2,2,2,1,2,5,1,1,2,1,9,9,2,1,9,9,2,1,1,2,2,1,6,2,1,2,1,2,3, ,3,2, ,2, , ,61032,10,1947,1, ,5,5,4,0,1,2,2,1,1
075626,3,1, , ,1,1,1,1,2,1,3,1,1,1,1,1,1, ,3,2, ,3,2, ,2,2,2,2,1,2,1,2,2,4,5,1,1,1,2, ,2,2,1,2,3,1,1,1,1,1,1,4,3,1,1,1,1,1,3,3,1,5,2,1,1,1,3, ,3,5, ,3,3, , ,61114,10,1948,1, ,5,5,5,1,0,2,2,1,1
074287,2,1, , ,1,1,2,2,2,2,4,1,1,1,2,9,9, ,3,2, ,3,2, ,2,2,1,2,1,2,1,2,4,8,2,1,1,1, ,1,1,1,1,3,3,2,2,3,2,1,1,1,1,2,1,1,3,2,2,2,4,2,3,2,3,1,4, , ,4, ,1,1,5,2,60609,8,1956,1, ,5,5,1,0,1,2,1,1,1
075121,2,1, , ,1,1,2,2,2,1,1,1,1,1,1,3,2, ,1,1, ,1,1, ,3,9,4,3,2,2,1,9,9,8,9,2,9,9,1, ,1,2,2,3,3,2,2,1,1,1,1,9,9,2,1,2,1,1,3,3,1,5,3,2,5,3,3, ,2,1,1, ,1,5,2,60005,12,1937,1, ,9,9,5,0,1,1,2,3,1
076193,2,1, , ,1,1,2,1,1,1,3,1,1,1,1,1,1, ,3,2, ,3,2, ,9,9,2,2,1,9,3,9,2,3,3,2,3,4, ,1,1,2,2,2,3,2,2,5,2,4,2,4,3,5,3,2,1,2,3,1,1,3,1,1,1,1,1,9, ,1,1, ,1,5,2,60617,8,1956,2, ,2,2,9,0,1,2,9,1,2
067267,2,1, , ,1,1,2,2,2,2,1,1,1,1,2,2,1, ,9,9, ,3,2, ,1,1,2,2,1,1,1,2,1,4,5,2,3,3, ,2,2,2,1,3,3,2,2,2,1,3,2,4,3,4,3,2,2,1,3,3,3,6,2,1,2,1,2,2, ,5, ,1,1,5,2,60643,9,1952,1, ,6,6,5,0,1,2,2,1,1
075328,2,1, , ,1,1,1,2,2,1,2,1,1,1,2,4,2, ,9,9, ,3,2, ,2,3,3,4,2,2,1,3,4,9,4,1,3,3, ,2,2,2,1,3,5,2,2,1,1,2,1,4,3,1,1,2,1,1,2,9,3,6,3,2,4,2,4, , ,5, ,1,1,5,2,60540,10,1949,1, ,5,5,7,1,0,2,4,2,1
074413,2,1, , ,1,1,2,1,1,1,2,1,1,1,1,1,1, ,3,2, ,3,2, ,1,1,2,1,1,1,2,1,4,4,5,3,1,4,2, ,2,2,1,1,2,3,1,2,1,2,1,2,1,2,1,2,1,1,3,3,1,6,2,1,4,2,3, ,1,3,8, ,8, , ,60443,9,1954,2, ,6,6,5,0,1,2,2,2,2
074907,1,2,1,1, ,1,1,2,2,2,5,1,1,1,2,3,2, ,3,2, ,3,2, ,1,1,1,1,2,1,1,1,1,4,5,1,1,4,2, ,2,2,1,4,2,1,1,5,2,3,2,5,3,2,1,1,2,2,3,2,1,3,3,2,5,3,2,4, ,5, ,2,2, , ,60613,4,1977,2, ,2,2,1,1,0,3,1,3,2
076059,1,2,1,1, ,1,1,2,2,1,2,2,2,2,2,9,9, ,6,3, ,6,3, ,1,9,1,1,1,1,1,1,2,4,5,1,1,1, ,1,1,8,1,1,2,2,1,1,1,1,1,1,1,3,2,2,2,1,1,2,3,3,2,1,4,2,1,1, ,3,8, ,8, , ,60302,4,1976,1, ,5,5,5,1,0,3,2,2,1
071270,2,2,1,1, ,1,1,1,3,2,3,1,1,1,8,1,1, ,4,2, ,1,1, ,1,1,1,2,1,2,1,2,1,4,5,1,1,1,2, ,2,2,1,3,2,2,1,3,2,2,1,2,1,2,1,2,1,1,1,1,1,5,3,2,3,1,1,3, ,1,1, ,1,5,2,60619,4,1977,2, ,1,1,7,1,0,3,4,1,2
072785,2,2,1,1, ,1,2,1,1,1,3,2,2,2,2,9,9, ,9,9, ,9,9, ,2,2,3,3,1,2,2,3,2,8,3,2,9,3,2, ,2,8,1,3,3,2,2,2,1,3,2,9,9,2,1,1,2,1,2,3,3,3,9,9,9,9,1,1, ,4, ,1,1,5,2,60634,1,1993,1, ,5,5,3,0,1,4,1,9,1
071130,2,1, , ,1,1,1,2,2,1,3,2,2,2,2,8,8,INDEPENDENT,9,9, ,3,2, ,1,1,1,2,1,2,3,1,2,4,5,4,1,1, ,2,2,2,2,1,2,2,1,2,1,2,1,5,3,2,1,2,4,1,2,1,1,4,4,3,8,8,2,1, ,4, ,1,1,5,2,60107,8,1956,2, ,6,6,9,1,0,2,9,9,2
071989,2,1, , ,1,1,2,1,1,1,2,1,2,2,1,9,9, ,9,9, ,9,9, ,1,1,1,2,1,2,1,1,2,9,9,1,2,2, ,2,2,2,1,1,2,2,2,3,2,2,1,9,9,2,1,2,3,1,3,3,1,6,2,1,3,1,3, ,3,4, ,1,1,5,2,60631,7,1961,1, ,5,5,8,0,1,2,9,1,1
073236,2,1, , ,1,1,1,3,3,3,2,1,1,1,2,1,1, ,3,2, ,3,2, ,1,1,1,1,1,1,1,1,2,2,5,1,1,1,1, ,1,1,2,3,3,1,1,2,1,2,1,1,1,1,1,2,1,1,2,2,1,1,2,1,3,1,1,4, ,4, ,2,2, , ,60613,10,1945,1, ,5,5,1,1,0,1,1,1,1
078660,2,1, , ,1,1,2,2,2,1,2,1,1,1,1,4,2, ,1,1, ,1,1, ,1,9,4,3,1,2,1,2,3,2,2,2,2,2,2, ,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,3,3,3,2,4,3,6,3,3, ,1,1,1, ,1,5,2,60047,11,1944,1, ,5,5,6,0,1,1,3,3,1
076334,2,1, , ,1,1,1,2,2,1,3,1,1,1,1,4,2, ,1,1, ,1,1, ,4,4,4,2,2,3,1,1,2,8,5,1,3,4, ,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,3,6,4,3,5,3,1,2, ,2,1, ,1,5,2,60030,7,1964,1, ,5,5,7,1,0,2,4,3,1
077374,2,1, , ,1,1,1,2,2,2,2,1,1,1,1,4,2, ,1,1, ,1,1, ,9,2,1,4,1,2,2,2,2,8,2,2,1,3, ,1,1,8,1,1,2,2,1,1,1,1,1,2,1,1,1,2,3,3,3,1,1,5,5,3,7,3,4, , ,1,1, ,1,2,1,60471,14,0,7, ,1,1,3,1,0,0,1,3,7
071250,2,1, , ,1,1,1,1,2,1,2,1,1,1,8,4,2, ,3,2, ,3,2, ,2,3,2,3,1,2,1,2,2,8,5,1,1,1,1, ,1,1,1,1,3,2,1,2,1,2,1,4,3,4,3,1,2,1,3,3,2,2,3,2,3,1,3, ,3,5, ,1,1,5,2,60660,11,1944,1, ,6,6,4,1,0,1,2,1,1
071950,2,1, , ,1,1,2,2,2,2,2,1,1,1,1,4,2, ,1,1, ,1,1, ,3,2,3,4,2,2,1,3,3,1,2,1,2,2, ,1,1,1,1,2,3,2,2,1,1,1,1,2,1,1,1,2,2,2,3,1,3,4,5,3,6,3,4, , ,1,1, ,1,4,1,60148,7,1960,1, ,5,5,5,0,1,2,2,3,1
072643,2,1, , ,1,1,1,1,2,2,3,1,1,1,2,4,2, ,1,1, ,1,1, ,2,2,1,2,1,1,1,1,2,8,4,3,3,3, ,2,2,2,1,1,3,2,2,1,1,1,1,5,3,1,1,1,2,1,3,3,1,2,5,3,5,3,3, ,3,5, ,1,1,5,2,60630,13,1929,1, ,5,5,4,1,0,1,2,3,1
075415,2,1, , ,1,1,2,1,1,2,2,1,1,1,1,1,1, ,3,2, ,3,2, ,4,4,1,4,2,4,2,4,4,4,2,4,4,4,2, ,2,2,1,1,3,2,2,1,1,1,1,5,3,1,1,1,1,3,3,1,1,7,5,3,1,1,2,9, ,3,1, ,1,2,1,60644,12,1935,2, ,1,1,6,0,1,1,3,1,2
078336,2,1, , ,1,1,2,1,1,1,1,1,1,1,1,1,1, ,3,2, ,3,2, ,1,2,1,1,1,2,1,1,1,4,5,2,1,3, ,2,2,2,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,3,3,4,3,2,1,1,1,1,1, ,1,1, ,1,5,2,60123,7,1963,1, ,5,5,6,0,1,2,3,1,1
078747,2,1, , ,1,1,1,2,2,1,2,1,1,1,2,3,2, ,9,9, ,1,1, ,4,1,1,3,1,1,1,1,4,9,9,1,1,1,2, ,2,2,1,2,3,2,2,1,1,2,1,1,1,1,1,2,3,3,3,2,1,6,4,3,7,3,3, ,1,1,1, ,1,1,1,60004,9,1950,1, ,5,5,9,1,0,2,9,3,1
078243,1,1, , ,1,1,2,3,3,3,3,1,1,1,9,9,9, ,9,9, ,9,9, ,2,9,1,9,1,9,3,9,9,8,9,9,1,1, ,9,9,9,9,9,2,1,2,9,9,9,9,1,1,2,1,2,4,4,3,1,3,3,9,9,9,9,1,4, ,9, ,1,1,5,2,60616,8,1959,2, ,2,2,3,0,1,2,1,9,2
300495,3,2,1,1, ,1,1,3,3,3,3,1,1,1,8,4,2, ,1,1, ,5,3, ,1,4,1,1,2,1,1,4,4,8,9,1,1,1, ,2,2,1,1,1,1,2,1,4,2,4,2,5,3,1,1,1,2,1,1,1,2,2,4,3,6,3,1,4, ,4, ,2,2, , ,61109,4,1977,4, ,5,5,4,1,0,3,2,3,3
300732,1,2,1,1, ,1,1,3,3,1,2,1,1,1,8,9,9, ,3,2, ,3,2, ,1,9,1,1,3,9,3,9,9,8,3,1,1,1,2, ,2,2,1,1,5,3,1,3,2,1,1,3,2,1,1,1,4,1,3,1,3,1,3,2,1,1,3, ,1,1,2, ,2, , ,60708,13,1913,4, ,3,3,9,1,0,1,9,1,3
079611,2,1, , ,1,1,1,1,2,1,3,1,1,1,1,9,9, ,1,1, ,3,2, ,1,1,2,4,1,2,1,2,2,4,5,1,2,2, ,2,2,2,1,1,3,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,3,4,3,4,2,1,1, ,4, ,1,1,5,2,60513,8,1956,1, ,5,5,4,1,0,2,2,2,1
071918,2,1, , ,1,1,2,2,2,2,2,1,1,1,2,4,2, ,1,1, ,1,1, ,2,2,1,4,2,2,2,2,3,2,2,1,1,1,1, ,1,8,2,2,3,2,9,1,1,1,1,1,1,1,1,2,1,2,3,3,3,6,4,3,7,3,2,4, ,1,1, ,1,5,2,60010,11,1944,1, ,5,5,3,0,1,1,1,3,1
082982,2,1, , ,1,1,1,2,2,1,3,1,2,2,1,4,2, ,1,1, ,1,1, ,1,1,2,4,2,2,1,2,2,3,2,2,2,2, ,2,2,8,1,1,3,2,2,1,1,1,1,2,1,1,1,2,2,1,3,3,1,5,4,3,7,3,1,4, ,4, ,1,1,5,2,60521,4,1979,1, ,5,5,9,1,0,3,9,3,1
070255,2,1, , ,1,1,1,1,1,2,4,1,1,1,8,1,1, ,3,2, ,3,2, ,4,3,1,4,2,3,3,3,2,4,5,4,4,4, ,2,2,2,1,1,2,2,2,1,1,1,1,5,3,1,1,2,2,3,2,3,1,2,2,1,1,1,3, ,1,1,1, ,1,8, ,60621,12,1938,6,BELIZIAN AMERICAN,1,1,9,1,0,1,9,1,3
085683,2,1, , ,1,1,2,2,2,2,4,1,1,1,1,2,1, ,3,2, ,3,2, ,1,1,1,2,1,2,1,2,4,4,5,2,1,3,2, ,2,8,2,1,2,2,2,2,1,2,1,1,1,1,1,1,2,3,3,3,1,2,4,3,2,1,1,2, ,2,1, ,1,2,1,60064,6,1968,1, ,1,1,5,0,1,3,2,1,1
086777,2,1, , ,1,1,2,1,1,1,2,1,1,1,2,1,1, ,3,2, ,3,2, ,9,3,9,3,1,9,1,1,3,4,5,2,3,3,2, ,2,2,1,2,3,1,1,2,1,2,1,1,1,1,1,2,2,2,3,3,1,6,3,2,1,1,3, ,3,4, ,1,1,5,2,60449,10,1947,1, ,5,5,5,0,1,2,2,1,1
081625,2,1, , ,1,1,1,3,2,2,2,1,1,1,1,2,1, ,3,2, ,3,2, ,1,2,2,3,1,1,1,1,4,4,5,3,2,2, ,9,9,8,1,3,1,1,2,2,1,2,1,1,1,1,1,2,1,1,3,3,1,5,3,2,3,1,1,3, ,3,1, ,1,5,2,60439,7,1960,1, ,5,5,5,1,0,2,2,1,1
083016,2,1, , ,1,1,2,2,2,1,2,1,1,1,8,4,2, ,1,1, ,5,3, ,2,1,4,1,2,2,1,4,4,1,1,3,3,3,1, ,1,1,2,4,2,2,1,2,1,9,9,9,9,9,9,2,1,1,1,3,4,5,4,3,7,3,1,1, ,5, ,1,1,5,2,60565,4,1976,1, ,9,9,7,0,1,3,4,3,1
085974,2,1, , ,1,1,2,2,2,1,2,1,1,1,1,4,2, ,1,1, ,2,1, ,1,1,4,4,1,1,1,2,3,2,3,1,1,1, ,2,2,2,1,1,2,2,2,1,1,1,1,2,1,2,1,2,2,1,3,3,4,3,4,3,7,3,3, ,4,1,1, ,1,5,2,60526,13,1930,1, ,5,5,6,0,1,1,3,3,1
079709,1,1, , ,1,1,1,2,2,2,3,1,3,2,1,4,2, ,1,1, ,9,9, ,2,9,4,4,2,3,2,3,3,1,1,2,3,3, ,1,1,1,1,9,3,2,2,3,2,9,9,9,9,9,9,2,2,2,2,2,3,5,5,3,4,2,1,1, ,4, ,1,1,2,1,60629,4,1979,1, ,3,3,5,1,0,3,2,2,1
081786,1,1, , ,1,1,2,1,3,1,2,1,1,1,1,1,1, ,3,2, ,3,2, ,1,9,1,1,1,1,1,1,1,4,5,2,2,2,2, ,2,2,1,1,2,1,2,2,1,2,1,4,3,2,1,2,1,1,3,3,1,6,1,1,3,1,4, , ,3,2, ,2, , ,60611,12,1935,1, ,5,5,9,0,1,1,9,1,1
081331,1,1, , ,1,1,2,2,2,1,2,1,1,1,2,1,1, ,3,2, ,3,2, ,1,3,2,1,2,1,1,2,3,4,5,1,1,1, ,2,2,8,2,2,3,1,1,2,1,9,9,9,9,4,3,2,1,1,3,3,4,6,2,1,2,1,1,1, ,4, ,1,1,5,2,60614,4,1978,1, ,5,5,7,0,1,3,4,1,1
084089,1,1, , ,1,1,2,1,1,1,1,3,3,2,2,1,1, ,1,1, ,5,3, ,2,4,2,1,1,3,1,2,2,8,2,2,2,2,1, ,1,2,1,3,1,1,2,1,1,1,1,2,1,2,1,2,3,3,1,1,3,5,1,1,7,3,3, ,9,9, ,1,1,5,2,60608,1,1994,4, ,2,2,5,0,1,4,2,3,3
080180,1,1, , ,1,1,1,2,2,1,1,2,1,2,1,1,1, ,5,3, ,3,2, ,1,2,2,2,1,1,1,1,2,1,1,1,1,2,2, ,2,2,1,2,1,1,2,3,2,2,1,2,1,3,2,1,2,3,2,1,2,2,5,3,2,1,2,2, ,2,1, ,1,5,2,60626,8,1959,5, ,1,1,2,1,0,2,1,1,3
081364,1,1, , ,1,1,2,1,1,1,2,1,2,2,1,1,1, ,3,2, ,3,2, ,3,3,1,2,1,2,2,2,3,4,5,1,2,2,2, ,2,2,2,2,3,2,2,3,2,2,1,3,2,4,3,2,2,1,3,9,1,6,3,2,3,1,4, , ,1,2, ,2, , ,60606,9,1952,5, ,1,1,3,0,1,2,1,1,3
082444,1,1, , ,1,1,2,2,2,2,4,1,1,1,8,1,1, ,3,2, ,3,2, ,1,1,1,2,1,3,1,3,2,8,3,2,2,2,2, ,2,2,1,2,3,1,1,2,1,1,1,5,3,4,3,2,2,1,3,1,1,2,3,2,1,1,1,1, ,4, ,2,2, , ,60612,5,1972,2, ,1,1,2,0,1,3,1,1,2
084374,1,1, , ,1,1,1,2,3,3,2,2,3,2,2,9,9, ,5,3, ,3,2, ,2,3,3,2,2,1,1,1,1,8,4,2,1,1, ,1,1,8,2,2,2,2,1,2,1,3,2,3,2,3,2,2,1,1,1,1,4,5,3,2,3,1,1,4, ,5, ,1,1,5,2,60610,5,1973,4, ,4,4,7,1,0,3,4,1,3
085390,1,1, , ,1,1,1,2,2,2,2,1,1,1,2,9,9, ,9,9, ,9,9, ,1,9,2,1,2,2,1,1,2,8,3,2,1,1,2, ,2,8,1,9,2,2,2,2,1,3,2,2,1,2,1,2,2,1,3,3,2,6,4,3,4,2,1,2, ,3,1, ,1,5,2,60611,8,1957,1, ,5,5,7,1,0,2,4,2,1
086215,1,1, , ,1,1,2,1,1,2,3,1,3,2,1,1,1, ,3,2, ,5,3, ,1,1,1,1,1,2,1,1,3,3,5,2,2,3, ,2,2,8,1,3,3,1,1,4,2,4,2,2,1,5,3,2,2,1,3,3,2,5,2,1,3,1,2,1, ,1,1, ,1,5,2,60611,1,1991,5, ,5,5,4,0,1,4,2,1,3
086818,1,1, , ,1,1,1,2,2,1,2,1,1,1,1,4,2, ,1,1, ,1,1, ,3,1,1,3,1,2,1,1,1,4,4,1,1,1, ,2,2,2,1,1,1,2,1,2,1,2,1,1,1,1,1,1,2,2,3,1,1,5,3,2,4,2,1,3, ,1,1, ,1,5,2,60610,10,1948,1, ,5,5,7,1,0,2,4,2,1
079499,2,1, , ,1,1,1,2,2,1,3,1,1,1,1,4,2, ,1,1, ,1,1, ,2,2,3,4,2,3,1,2,2,1,1,2,4,4, ,1,1,1,2,2,3,2,1,2,1,9,9,1,1,1,1,1,3,2,2,3,4,2,5,3,5,3,3, ,4,3,1, ,1,4,1,60448,11,1944,1, ,5,5,5,1,0,1,2,3,1
081590,2,1, , ,1,1,2,2,2,2,3,1,1,1,1,2,1, ,2,1, ,3,2, ,1,1,1,2,1,2,1,2,2,4,5,2,2,2, ,2,2,2,1,2,2,1,1,3,2,2,1,9,9,4,3,2,1,1,3,3,1,6,2,1,4,2,3, ,3,4, ,1,1,5,2,60634,11,1944,1, ,5,5,9,0,1,1,9,2,1
082832,2,1, , ,1,1,2,2,2,1,2,1,1,1,1,4,2, ,1,1, ,1,1, ,3,1,3,3,2,3,2,3,3,2,2,1,4,4,1, ,1,2,1,2,2,2,1,1,1,1,1,9,9,1,1,2,3,2,3,3,1,3,5,3,5,3,3, ,3,1,1, ,1,2,1,60119,12,1939,1, ,5,5,5,0,1,1,2,3,1
084559,2,1, , ,1,1,1,2,2,2,2,1,1,1,1,4,2, ,1,1, ,1,1, ,3,3,3,4,2,1,1,4,2,1,1,1,1,1,1, ,1,1,1,2,3,2,2,1,1,1,1,4,3,1,1,2,2,3,2,3,1,6,5,3,7,3,2,4, ,1,1, ,1,3,1,60160,6,1966,1, ,4,4,6,1,0,3,3,3,1
085160,2,1, , ,1,1,1,2,2,2,3,1,1,1,1,4,2, ,1,1, ,5,3, ,2,2,2,3,1,3,1,2,2,8,5,1,1,1, ,1,1,2,1,2,2,2,1,4,2,2,1,1,1,1,1,2,2,2,3,3,2,4,4,3,5,3,3, ,9,1,1, ,1,5,2,60491,13,1930,1, ,5,5,2,1,0,1,1,3,1
080855,1,1, , ,1,1,1,2,2,1,3,1,1,1,1,4,2, ,1,1, ,1,1, ,3,2,2,4,2,3,1,3,4,8,3,1,2,3, ,2,2,8,2,3,2,2,2,1,1,1,1,2,1,2,1,1,3,2,3,2,1,6,4,3,6,3,1,3, ,1,1, ,1,5,2,60605,11,1941,1, ,4,4,4,1,0,1,2,3,1
082053,3,1, , ,1,1,1,3,1,2,1,1,1,1,1,1,1, ,3,2, ,3,2, ,3,9,2,2,1,2,1,9,9,4,5,1,1,9, ,2,2,2,2,3,2,1,1,4,2,3,2,5,3,4,3,2,1,1,3,3,1,5,3,2,4,2,3, ,4,5, ,2,2, , ,62901,8,1955,1, ,2,2,3,1,0,2,1,2,1
084269,3,1, , ,1,1,2,2,2,2,5,1,1,1,1,4,2, ,1,1, ,1,1, ,9,2,2,2,1,3,3,9,9,9,5,9,1,1, ,1,1,9,9,9,2,3,2,1,1,1,1,1,1,1,1,1,1,1,9,2,4,2,1,1,4,2,3, ,9,5, ,1,1,5,2,62095,10,1949,1, ,2,2,1,0,1,2,1,2,1
086052,3,1, , ,1,1,1,2,3,2,5,9,1,2,2,1,1, ,9,9, ,9,9, ,9,9,1,1,1,1,1,2,4,8,9,1,2,2, ,9,9,2,1,1,3,1,2,3,2,3,2,5,3,2,1,9,1,1,2,3,1,2,3,2,9,9,3, ,9,9, ,1,1,8, ,62048,9,1954,1, ,5,5,4,1,0,2,2,9,1
082389,2,1, , ,1,1,1,2,2,2,1,1,1,1,8,4,2, ,1,1, ,1,1, ,1,2,3,2,2,2,2,4,4,1,1,1,2,4, ,1,1,1,2,4,3,2,2,1,1,1,1,2,1,1,1,1,1,2,2,3,1,5,4,3,6,3,3, ,1,1,1, ,1,5,2,60516,10,1946,1, ,6,6,9,1,0,1,9,3,1
080795,1,1, , ,1,1,1,1,2,1,1,1,1,1,1,1,1, ,1,1, ,1,1, ,1,2,1,1,1,1,1,1,4,4,4,1,2,9, ,2,2,2,1,1,3,1,9,3,2,2,1,1,1,2,1,2,1,2,3,1,2,4,4,3,5,3,3, ,1,1,1, ,1,1,1,60605,4,1977,1, ,1,1,1,1,0,3,1,3,1
081623,1,1, , ,1,1,1,1,2,1,2,1,1,1,1,2,1, ,2,1, ,1,1, ,2,3,1,1,1,1,1,1,1,1,5,1,1,3,2, ,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,1,1,2,1,1,1,1,3, ,1,2,1, ,1,5,2,60614,7,1960,1, ,1,1,2,1,0,2,1,1,1
079784,2,1, , ,1,1,1,2,2,2,1,1,1,1,1,9,9, ,9,9, ,1,1, ,4,2,4,4,2,4,2,1,1,8,3,1,1,1,1, ,1,1,2,1,2,2,2,4,2,1,1,9,9,1,1,1,4,2,2,2,1,6,3,2,9,9,1,1, ,3,1, ,1,5,2,60631,8,1957,1, ,5,5,9,1,0,2,9,9,1
